content_id,client_id,content_type,main_intent,impressions_90d,clicks_90d,clicks_last_30d,clicks_prev_30d,ctr,avg_position,days_since_last_update,model_score,baseline_score,rank,reason_codes,recommended_action
content_4c049e11ed00,client_e629fa6598,keyword article,commercial,4,0,0,0,0.0,4.5,20,0.145929210392079,0.0,5737,visible in search,Investigate
content_228971770cc3,client_4e07408562,keyword article,informational,70,0,0,0,0.0,12.5,20,0.14590502558654006,0.0,5738,visible in search,Investigate
content_6cfa6887870d,client_e629fa6598,keyword article,informational,2,0,0,0,0.0,29.5,20,0.14559107261131796,0.0,5739,model-ranked opportunity,Investigate
content_b1f6e3157229,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,53.0,98,0.14541700753069658,0.0,5740,model-ranked opportunity,Investigate
content_9f0c88110232,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,56.0,8,0.14484673229197048,0.0,5741,model-ranked opportunity,Investigate
content_298174f9d037,client_f369cb89fc,keyword article,commercial,7,0,0,0,0.0,13.0,20,0.14469897642686336,0.0,5742,visible in search,Investigate
content_e8900ebb63cf,client_f369cb89fc,keyword article,informational,40,0,0,0,0.0,12.2,8,0.1446299980861783,0.0,5743,visible in search,Investigate
content_aef354fe0cbd,client_f369cb89fc,keyword article,commercial,4,0,0,0,0.0,6.8,124,0.1442716069446716,0.0,5744,visible in search,Investigate
content_5252de544d98,client_8527a891e2,keyword article,commercial,8,0,0,0,0.0,6.0,20,0.14395722203157724,0.0,5745,visible in search,Investigate
content_08c809c7ef99,client_8527a891e2,keyword article,transactional,5,0,0,0,0.0,30.8,20,0.1439050047166385,0.0,5746,model-ranked opportunity,Investigate
content_778a2ce1d5b7,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,7.7,104,0.14346962470317004,0.0,5747,visible in search,Investigate
content_f8b86708bbeb,client_8527a891e2,keyword article,commercial,6,0,0,0,0.0,6.2,20,0.14334758956678043,0.0,5748,visible in search,Investigate
content_6b5f0ad50076,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,47.0,92,0.14280004815876107,0.0,5749,model-ranked opportunity,Investigate
content_8ec395d92334,client_8527a891e2,keyword article,transactional,1,0,0,0,0.0,3.0,98,0.14261695417914638,0.0,5750,visible in search,Investigate
content_f27bacdc40eb,client_e629fa6598,keyword article,transactional,2,0,0,0,0.0,8.5,20,0.1423945055965061,0.0,5751,visible in search,Investigate
content_fe2a5f204cbd,client_8527a891e2,keyword article,transactional,19,1,0,0,5.26,1.8,20,0.1423853270198584,0.0,5752,visible in search,Investigate
content_3ffc8a7a40ee,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,3.0,8,0.14220887939848045,0.0,5753,visible in search,Investigate
content_e8162227f5d5,client_e629fa6598,keyword article,informational,1,0,0,0,0.0,9.0,20,0.14212719590746822,0.0,5754,visible in search,Investigate
content_e888c01e45bb,client_e629fa6598,keyword article,transactional,894,0,0,0,0.0,40.3,22,0.14129180689987433,0.0,5755,meaningful impression volume,Investigate
content_c0cd972151b9,client_e629fa6598,keyword article,informational,4,0,0,0,0.0,28.3,22,0.14123585993016016,0.0,5756,model-ranked opportunity,Investigate
content_31ecff0e6412,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,2.0,8,0.1411907076774916,0.0,5757,visible in search,Investigate
content_80b6497c3f9d,client_8527a891e2,keyword article,commercial,2,0,0,0,0.0,5.5,98,0.14055334639209283,0.0,5758,visible in search,Investigate
content_243715096698,client_f369cb89fc,keyword article,transactional,143,0,0,0,0.0,1.8,20,0.14024567358094056,0.0,5759,visible in search,Investigate
content_ce50f5fc5afe,client_e629fa6598,keyword article,transactional,580,0,0,0,0.0,64.7,22,0.14005003793695903,0.0,5760,model-ranked opportunity,Investigate
content_902156d012c4,client_e629fa6598,keyword article,transactional,2,0,0,0,0.0,5.5,20,0.13990069181494197,0.0,5761,visible in search,Investigate
content_0d7cadb3e82c,client_f369cb89fc,keyword article,commercial,164,0,0,0,0.0,37.4,20,0.13957068213055962,0.0,5762,model-ranked opportunity,Investigate
content_6001c2eabb75,client_8527a891e2,keyword article,transactional,2,0,0,0,0.0,8.0,98,0.13947600870590773,0.0,5763,visible in search,Investigate
content_47757540a16b,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,3.4,104,0.13877107050673254,0.0,5764,visible in search,Investigate
content_1884353791a8,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,5.5,8,0.13870399223922206,0.0,5765,visible in search,Investigate
content_0c20d3d3237e,client_8527a891e2,keyword article,informational,8,0,0,0,0.0,87.1,20,0.13868240517762714,0.0,5766,model-ranked opportunity,Investigate
content_444cb6541fc2,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,36.8,20,0.13823896736362565,0.0,5767,model-ranked opportunity,Investigate
content_0c366323d241,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,2.0,92,0.13806097025869374,0.0,5768,visible in search,Investigate
content_3bcd83e14b4c,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,14.0,102,0.13743485688461243,0.0,5769,visible in search,Investigate
content_3b5aa0daf8ef,client_4e07408562,keyword article,informational,8,0,0,0,0.0,6.9,20,0.137320794750182,0.0,5770,visible in search,Investigate
content_201a4a56f4d6,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,1.0,98,0.1373078439331356,0.0,5771,visible in search,Investigate
content_33e1340be022,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,5.0,102,0.1371766762581831,0.0,5772,visible in search,Investigate
content_49b3fdf2416d,client_e629fa6598,keyword article,informational,2,0,0,0,0.0,4.5,20,0.13710312798882832,0.0,5773,visible in search,Investigate
content_7886cb5e760f,client_f369cb89fc,keyword article,informational,25,0,0,0,0.0,8.0,8,0.13694863959681217,0.0,5774,visible in search,Investigate
content_02c4842fefe7,client_8527a891e2,keyword article,transactional,2,0,0,0,0.0,9.0,98,0.13671034102312496,0.0,5775,visible in search,Investigate
content_6334610e2b03,client_4e07408562,keyword article,informational,174,0,0,0,0.0,62.5,20,0.13656543464461235,0.0,5776,model-ranked opportunity,Investigate
content_64fdf67a3b9e,client_e629fa6598,keyword article,transactional,3,0,0,0,0.0,5.0,20,0.13651478384811958,0.0,5777,visible in search,Investigate
content_70d302cdbdec,client_8527a891e2,keyword article,commercial,14,0,0,0,0.0,13.6,8,0.13646834789909743,0.0,5778,visible in search,Investigate
content_64fbb70a9c18,client_e629fa6598,keyword article,commercial,1,0,0,0,0.0,49.0,104,0.13602003286684206,0.0,5779,model-ranked opportunity,Investigate
content_9bf90fb940e2,client_e629fa6598,keyword article,transactional,1,0,0,0,0.0,6.0,20,0.13586849736124781,0.0,5780,visible in search,Investigate
content_9edb9735cf02,client_8527a891e2,keyword article,informational,9,0,0,0,0.0,64.3,20,0.13554444758680767,0.0,5781,model-ranked opportunity,Investigate
content_cc46276454a0,client_8527a891e2,keyword article,commercial,1,0,0,0,0.0,40.0,104,0.13525403444613865,0.0,5782,model-ranked opportunity,Investigate
content_f8f308d0b776,client_4e07408562,keyword article,commercial,9770,43,23,6,0.44,8.2,25,0.13483149330112051,-22.31170851386483,5783,visible in search; meaningful impression volume,Investigate
content_488f346b4086,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,37.0,92,0.1347814093390545,0.0,5784,model-ranked opportunity,Investigate
content_d147fe67910a,client_8527a891e2,keyword article,informational,4,0,0,0,0.0,10.5,20,0.13472484546169078,0.0,5785,visible in search,Investigate
content_abe429671051,client_e629fa6598,keyword article,transactional,19,1,1,0,5.26,30.2,20,0.13458526018984227,-2.995732273553991,5786,model-ranked opportunity,Investigate
content_082eb79ae608,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,3.0,92,0.13455015789202895,0.0,5787,visible in search,Investigate
content_520fe1dae737,client_8527a891e2,keyword article,informational,6,0,0,0,0.0,1.8,20,0.13453575901922787,0.0,5788,visible in search,Investigate
content_1505ce3bb377,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,3.0,98,0.13438948137654172,0.0,5789,visible in search,Investigate
content_753b597f5220,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,3.0,20,0.134311856861606,0.0,5790,visible in search,Investigate
content_3e0d4f33d0b8,client_8527a891e2,keyword article,informational,4,0,0,0,0.0,2.0,8,0.1340475577488627,0.0,5791,visible in search,Investigate
content_ad8987041ecb,client_f369cb89fc,keyword article,informational,6,0,0,0,0.0,8.8,8,0.13389775269051155,0.0,5792,visible in search,Investigate
content_dd93df6e704a,client_e629fa6598,keyword article,informational,822,2,0,0,0.24,56.2,22,0.13381173627980575,0.0,5793,meaningful impression volume,Investigate
content_7a7a2b707f3f,client_e629fa6598,keyword article,commercial,518,1,0,1,0.19,41.7,22,0.13377196769598856,3.125951941582944,5794,recent click decline,Investigate
content_83100747c9cb,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,7.3,98,0.13356933661143974,0.0,5795,visible in search,Investigate
content_b107d12272ea,client_e629fa6598,keyword article,informational,1,0,0,0,0.0,0.0,20,0.13341458042076498,0.0,5796,visible in search,Investigate
content_0e377a1d8c78,client_f369cb89fc,keyword article,transactional,6364,31,20,11,0.49,6.4,20,0.13331130118324674,-6.56892713324363,5797,visible in search; meaningful impression volume,Investigate
content_a411cfe253c1,client_e629fa6598,keyword article,informational,617,0,0,0,0.0,35.2,22,0.13277660612892841,0.0,5798,model-ranked opportunity,Investigate
content_cadb2b699020,client_f369cb89fc,keyword article,informational,4,0,0,0,0.0,10.3,8,0.1326505475048417,0.0,5799,visible in search,Investigate
content_a5d1c12af407,client_8527a891e2,keyword article,transactional,6,0,0,0,0.0,11.0,104,0.1326265630216609,0.0,5800,visible in search,Investigate
content_71019fde780d,client_8527a891e2,keyword article,commercial,2,0,0,0,0.0,7.5,103,0.1325850680807329,0.0,5801,visible in search,Investigate
content_0b5ca97c254f,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,8.0,104,0.13248753321768342,0.0,5802,visible in search,Investigate
content_7b3e020817ae,client_8527a891e2,keyword article,transactional,3,0,0,0,0.0,4.3,92,0.13193588225805086,0.0,5803,visible in search,Investigate
content_58c4b92b92aa,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,8.5,98,0.1310881690931914,0.0,5804,visible in search,Investigate
content_fd31ddf5ba2a,client_e629fa6598,keyword article,transactional,86,2,0,0,2.33,45.1,22,0.13064378563744883,0.0,5805,model-ranked opportunity,Investigate
content_4b25a482ad4d,client_e629fa6598,keyword article,informational,531,0,0,0,0.0,31.4,22,0.1306242717555372,0.0,5806,model-ranked opportunity,Investigate
content_1cb5f2554714,client_f369cb89fc,keyword article,informational,38,1,0,0,2.63,7.2,20,0.13041958397135875,0.0,5807,visible in search,Investigate
content_83e97bdb0ea2,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,12.0,92,0.12996269406214236,0.0,5808,visible in search,Investigate
content_3ec53b0f33fc,client_8527a891e2,keyword article,informational,4,0,0,0,0.0,6.3,20,0.12964824353601956,0.0,5809,visible in search,Investigate
content_da476514f660,client_8527a891e2,keyword article,informational,13,0,0,0,0.0,22.0,104,0.12904251160753788,0.0,5810,model-ranked opportunity,Investigate
content_434a511ae53e,client_f369cb89fc,keyword article,informational,15,1,0,0,6.67,15.7,8,0.1289452157343578,0.0,5811,visible in search,Investigate
content_54619de5edd3,client_e629fa6598,keyword article,transactional,965,0,0,0,0.0,60.8,22,0.12858129478361519,0.0,5812,meaningful impression volume,Investigate
content_e06891410fdf,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,16.5,92,0.128041943217028,0.0,5813,visible in search,Investigate
content_dbb4dd20653e,client_f369cb89fc,keyword article,informational,53,0,0,0,0.0,9.3,8,0.12801354163148204,0.0,5814,visible in search,Investigate
content_a7720e2676d6,client_8527a891e2,keyword article,informational,4,0,0,0,0.0,34.0,103,0.12764089371302625,0.0,5815,model-ranked opportunity,Investigate
content_f0d896cab1ac,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,4.0,92,0.1275594440286207,0.0,5816,visible in search,Investigate
content_e85fdb527b85,client_8527a891e2,keyword article,transactional,3,0,0,0,0.0,9.0,104,0.12748271499724503,0.0,5817,visible in search,Investigate
content_fd3a9777ca26,client_e629fa6598,keyword article,informational,2,0,0,0,0.0,4.5,20,0.1274252212176053,0.0,5818,visible in search,Investigate
content_3b11268af36e,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,9.0,104,0.12729369600969587,0.0,5819,visible in search,Investigate
content_833504301aed,client_f369cb89fc,keyword article,transactional,39,0,0,0,0.0,7.3,8,0.1272167934859812,0.0,5820,visible in search,Investigate
content_c9a229ebf8b6,client_e629fa6598,keyword article,informational,3,0,0,0,0.0,27.7,20,0.12654141688830153,0.0,5821,model-ranked opportunity,Investigate
content_d7e06239830f,client_f369cb89fc,keyword article,informational,22,1,0,0,4.55,6.3,20,0.12647717180060136,0.0,5822,visible in search,Investigate
content_6b87c3d0fc08,client_f369cb89fc,keyword article,informational,3,0,0,0,0.0,1.3,8,0.12608700820442548,0.0,5823,visible in search,Investigate
content_55f2315999cd,client_f369cb89fc,keyword article,informational,7,0,0,0,0.0,4.9,8,0.12547964618317298,0.0,5824,visible in search,Investigate
content_3b55249bbf1a,client_8527a891e2,keyword article,commercial,3,0,0,0,0.0,5.7,103,0.12519783610879123,0.0,5825,visible in search,Investigate
content_213de49d5c4b,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,16.5,20,0.12502692162148737,0.0,5826,visible in search,Investigate
content_84c5f6af423c,client_8527a891e2,keyword article,informational,8,0,0,0,0.0,1.9,104,0.12381880418771685,0.0,5827,visible in search,Investigate
content_116c5be9609e,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,32.6,20,0.12362056986223151,0.0,5828,model-ranked opportunity,Investigate
content_8fff64fc5401,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,4.0,8,0.12277941243866342,0.0,5829,visible in search,Investigate
content_dd94b99988db,client_e629fa6598,keyword article,informational,2,0,0,0,0.0,24.5,20,0.12277834391198181,0.0,5830,model-ranked opportunity,Investigate
content_885ea290764c,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,9.0,8,0.12269090027528147,0.0,5831,visible in search,Investigate
content_349dcc3424de,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,2.0,8,0.12197829056458082,0.0,5832,visible in search,Investigate
content_d8093280e426,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,9.0,20,0.12169128747314574,0.0,5833,visible in search,Investigate
content_ea8a83a2510c,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,0.0,98,0.12122882776620005,0.0,5834,visible in search,Investigate
content_6953531682aa,client_8527a891e2,keyword article,commercial,2,0,0,0,0.0,11.0,20,0.12079716923968,0.0,5835,visible in search,Investigate
content_55f8a29e2850,client_f369cb89fc,keyword article,informational,4,0,0,0,0.0,3.3,8,0.12079236659679575,0.0,5836,visible in search,Investigate
content_4668ed45b73e,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,5.0,20,0.12056204157512085,0.0,5837,visible in search,Investigate
content_92877bcc7ded,client_e629fa6598,keyword article,commercial,1,0,0,0,0.0,9.0,22,0.12046182358902265,0.0,5838,visible in search,Investigate
content_8533c9e2c066,client_8527a891e2,keyword article,informational,14,0,0,0,0.0,10.8,20,0.12038357040318808,0.0,5839,visible in search,Investigate
content_3ba85db51622,client_e629fa6598,keyword article,informational,21,0,0,0,0.0,60.1,20,0.12032974755927363,0.0,5840,model-ranked opportunity,Investigate
content_b347aa43c377,client_8527a891e2,keyword article,informational,13,0,0,0,0.0,15.4,20,0.11969478433415462,0.0,5841,visible in search,Investigate
content_908eb37ffde0,client_f369cb89fc,keyword article,informational,6,0,0,0,0.0,4.5,8,0.11940318232773048,0.0,5842,visible in search,Investigate
content_2a8994c77797,client_8527a891e2,keyword article,informational,2,0,0,0,0.0,13.5,20,0.11933404848838677,0.0,5843,visible in search,Investigate
content_933e662b8973,client_8527a891e2,keyword article,commercial,3,0,0,0,0.0,6.0,20,0.11912292343584303,0.0,5844,visible in search,Investigate
